max_power,engine,mileage,selling_price
98.6,1498.0,25.8,13.005829561148378
98.6,1498.0,25.5,13.422467969854667
86.8,1196.0,18.16,13.217673557208654
140.0,2179.0,16.0,13.710150042306449
87.2,1364.0,21.43,13.579788224443204
116.4,1497.0,16.8,13.017002861746503
73.0,1196.0,15.37,12.886641043883259
46.3,796.0,19.7,11.512925464970229
98.6,1498.0,21.9,13.9108207377686
81.86,1197.0,20.14,13.122363377404328
88.73,1396.0,21.19,13.487006490992238
73.9,1248.0,21.1,12.206072645530174
81.8,1197.0,20.4,13.038979594549872
177.0,1999.0,19.33,14.978661367769956
81.8,1197.0,22.0,13.304684934198283
120.0,2179.0,15.4,13.687677186454389
190.0,1969.0,18.0,15.150511624696614
85.8,1298.0,17.5,12.84792653170257
67.04,998.0,20.51,12.873902018105829
140.0,2179.0,15.1,13.262125319779487
78.9,1197.0,20.36,11.918390573078392
90.0,1396.0,23.0,12.765688433465597
140.0,2179.0,15.1,13.758939148274262
67.0,1399.0,19.68,12.206072645530174
64.0,1061.0,17.3,11.289781913656018
81.8,1197.0,20.89,13.304684934198283
81.8,1197.0,22.0,13.38472764187182
100.6,2494.0,12.99,13.527828485512494
94.93,1194.0,18.5,13.122363377404328
67.0,1172.0,15.7,11.84939770159144
82.85,1197.0,18.5,12.834681304952548
57.6,936.0,25.44,12.043553716032399
140.0,2179.0,15.1,13.864300722133706
98.6,1498.0,25.8,13.304684934198283
88.73,1396.0,22.54,13.567049198665774
100.6,2494.0,12.99,13.527828485512494
73.8,1248.0,18.2,13.017002861746503
62.1,2523.0,15.96,12.834681304952548
68.05,1086.0,19.81,11.982929094215963
67.04,998.0,20.51,12.971540487669746
63.0,2523.0,13.6,11.695247021764184
46.3,796.0,19.7,12.206072645530174
143.0,2499.0,10.9,13.081541382884074
91.1,1373.0,17.5,13.38472764187182
67.04,998.0,23.1,12.765688433465597
98.6,1498.0,25.1,13.617058399727497
62.0,995.0,18.0,11.918390573078392
177.0,1999.0,19.33,14.978661367769956
82.0,1198.0,18.15,12.89921982609012
98.6,1498.0,25.8,13.180632285528304
56.3,936.0,25.44,12.043553716032399
88.2,1298.0,16.1,12.2783933071098
81.8,1197.0,22.0,13.304684934198283
177.0,1999.0,13.6,14.812828128480803
126.32,1582.0,22.32,13.122363377404328
102.0,2494.0,12.8,13.122363377404328
47.3,796.0,24.7,12.676076274775909
108.45,1461.0,19.6,13.652991628466498
98.96,1498.0,21.7,13.493926933836812
75.0,1198.0,18.06,11.608235644774552
67.0,999.0,23.01,12.765688433465597
190.0,1995.0,16.78,15.520258650202699
105.0,2498.0,16.55,13.592367006650065
88.76,1248.0,20.77,13.458835614025542
108.45,1461.0,19.6,13.864300722133706
46.3,796.0,19.7,11.884489021402711
86.8,1196.0,18.16,12.9190224533863
103.52,1498.0,21.66,13.664687668229691
100.6,2494.0,12.99,14.126664986601197
70.0,1120.0,24.0,13.017002861746503
55.2,814.0,21.1,12.206072645530174
47.3,796.0,22.74,12.392552212472792
69.0,1047.0,27.28,12.691580461311874
120.0,2179.0,15.4,13.480037821676145
241.4,2967.0,12.07,13.604789526648622
64.0,1061.0,14.0,11.918390573078392
95.0,2489.0,13.0,12.429216196844383
98.6,1498.0,24.5,13.815510557964274
82.4,1248.0,19.41689295516926,11.608235644774552
74.0,1248.0,26.59,13.217673557208654
62.1,2523.0,15.96,13.017002861746503
82.0,1197.0,18.9,12.983099011217604
98.6,1498.0,25.8,13.122363377404328
90.0,1396.0,23.0,12.644327576461329
98.6,1498.0,24.5,13.38472764187182
88.5,1248.0,28.09,13.592367006650065
67.0,1198.0,19.44,12.691580461311874
84.0,1199.0,20.3,12.89921982609012
147.8,2393.0,13.68,14.22097566607244
82.4,1248.0,19.41689295516926,12.936033799212835
88.73,1396.0,22.54,12.994530005894443
117.6,1497.0,18.0,13.840203170554645
241.4,2967.0,12.07,14.914122846632385
81.83,1197.0,18.6,13.458835614025542
73.9,1248.0,19.3,12.765688433465597
67.1,998.0,20.92,11.813030057420567
136.0,2143.0,17.9,14.603513269536899
82.0,1197.0,19.1,13.244581010128577
70.0,1405.0,19.1,12.388394202324129
75.0,1248.0,18.0,11.617285480294472
68.0,1399.0,18.5,12.128111104060462
88.5,1248.0,24.52,13.769466619462868
63.0,2523.0,13.6,12.994530005894443
115.0,1497.0,20.0,13.997832114758229
123.7,1991.0,16.52,11.982929094215963
83.1,1197.0,21.4,13.151922179645874
86.8,1198.0,18.5,12.89921982609012
88.7,1193.0,17.57,12.765688433465597
147.94,2179.0,17.6,14.038654109278484
62.1,2523.0,15.96,13.122363377404328
88.7,1248.0,20.65,13.17115354157376
126.2,1582.0,17.01,13.9108207377686
65.0,1461.0,19.2,12.345830240069793
68.0,1399.0,17.8,12.691580461311874
84.0,1199.0,23.84,12.923909999653127
121.31,1497.0,17.0,13.697852514496041
70.0,1120.0,24.0,12.765688433465597
141.0,2499.0,13.1,13.122363377404328
81.8,1197.0,21.01,13.253391639810733
81.8,1197.0,22.0,13.304684934198283
64.1,1193.0,15.64,12.254862809699606
91.72,1248.0,20.5,13.038979594549872
83.14,1197.0,20.85,13.304684934198283
73.0,1196.0,15.37,11.918390573078392
86.8,1198.0,18.5,12.691580461311874
81.8,1197.0,22.0,13.304684934198283
139.01,2200.0,17.0,13.864300722133706
115.0,1497.0,20.0,13.764217263576723
190.0,1995.0,16.78,15.520258650202699
68.0,1086.0,20.3,13.017002861746503
83.0,1341.0,15.3,11.302204433654575
126.2,1582.0,23.9,13.235692062711331
60.0,993.0,17.3,11.082142548877775
82.0,1493.0,13.1,11.77528972943772
120.0,2179.0,12.05,13.458835614025542
270.9,2993.0,14.74,15.068273526459642
83.8,1461.0,20.45,13.102160670086809
68.0,1399.0,20.0,12.254862809699606
74.0,1248.0,23.4,12.948009990259552
103.3,1586.0,15.5,12.765688433465597
103.25,1197.0,0.0,13.262125319779487
74.0,1248.0,27.39,13.541073712262515
67.04,998.0,21.63,13.091902108061824
83.1,1197.0,21.4,13.239257128875828
105.0,2498.0,16.55,13.217673557208654
60.0,993.0,17.3,11.002099841204238
68.0,1388.0,16.6,11.695247021764184
68.05,1086.0,19.81,11.982929094215963
69.01,1405.0,19.09,12.429216196844383
88.7,1199.0,18.7,13.345506928718539
46.3,796.0,19.7,11.77528972943772
73.97,1186.0,24.0,13.017002861746503
102.0,2494.0,12.8,13.217673557208654
121.3,1591.0,17.0,13.764217263576723
73.97,1186.0,25.4,13.337474757021274
37.0,796.0,16.1,10.915088464214607
83.1,1197.0,21.4,13.217673557208654
93.7,1373.0,16.02,13.458835614025542
88.73,1396.0,21.19,13.399995114002609
74.0,1248.0,25.2,13.287877815881902
140.0,2179.0,16.0,13.617058399727497
81.86,1197.0,18.9,13.248114582709889
67.0,999.0,23.01,12.611537753638338
261.4,2993.0,17.09,15.60727002719233
45.0,909.0,23.5,13.122363377404328
69.01,1405.0,19.09,12.429216196844383
53.3,799.0,25.17,12.611537753638338
88.5,1248.0,24.52,13.527828485512494
67.0,1061.0,18.9,12.206072645530174
88.7,1199.0,18.7,13.321214236149494
102.0,2494.0,12.8,12.644327576461329
117.3,1497.0,17.8,13.262125319779487
47.3,796.0,24.7,12.611537753638338
67.04,998.0,23.1,12.765688433465597
103.6,1598.0,20.54,13.017002861746503
120.7,1595.0,11.9,14.038654109278484
81.8,1197.0,20.4,12.994530005894443
90.0,1343.0,13.0,10.819778284410283
47.3,796.0,22.74,12.367340793126296
70.0,1396.0,23.57,12.345830240069793
53.5,1396.0,17.2,11.082142548877775
67.1,998.0,20.92,12.043553716032399
67.0,1399.0,17.8,12.611537753638338
67.1,998.0,18.9,11.918390573078392
103.6,1598.0,20.54,12.542544882151386
81.83,1197.0,18.6,13.287877815881902
67.0,999.0,23.01,12.611537753638338
63.0,2523.0,13.6,11.982929094215963
47.3,796.0,22.74,12.644327576461329
78.9,1197.0,20.36,12.323855681186558
126.2,1582.0,22.7,13.676247341204819
47.3,796.0,24.7,12.611537753638338
177.0,1999.0,19.33,14.978661367769956
117.3,1497.0,17.4,13.592367006650065
175.56,2477.0,13.5,14.346138809026444
100.6,2494.0,12.99,13.527828485512494
82.4,1248.0,19.41689295516926,12.154779351142624
81.8,1197.0,20.4,13.017002861746503
163.7,1998.0,14.81,13.017002861746503
67.04,1364.0,23.59,13.217673557208654
74.0,1248.0,26.59,13.122363377404328
67.0,1399.0,17.8,12.206072645530174
76.9,1248.0,22.1,12.948009990259552
81.8,1197.0,22.0,13.38472764187182
73.0,1196.0,15.37,12.154779351142624
88.76,1199.0,19.0,13.565766324852886
88.5,1248.0,24.3,13.676247341204819
74.02,1248.0,28.4,13.312983737012978
67.04,1198.0,19.49,12.323855681186558
88.76,1248.0,20.77,13.345506928718539
86.8,1198.0,18.5,12.409013489526863
108.5,1498.0,21.5,13.693342923990066
88.5,1248.0,23.65,13.623138665316818
134.1,2143.0,19.7,14.435549266703582
103.6,1598.0,20.54,12.468436909997665
88.2,1298.0,16.1,12.691580461311874
100.0,1493.0,17.45,13.304684934198283
74.0,1248.0,22.9,13.124361380067002
108.6,1498.0,22.27,13.527828485512494
83.8,1461.0,20.45,13.592367006650065
138.0,2179.0,13.93,12.84792653170257
67.04,1364.0,23.59,12.89921982609012
88.7,1396.0,21.38,13.771558670435091
73.97,1186.0,25.4,13.217673557208654
74.0,1248.0,25.2,13.112313041550827
77.0,1198.0,25.32,12.84792653170257
98.96,1498.0,23.0,13.764217263576723
81.86,1197.0,18.9,13.270783382522602
74.0,1248.0,27.39,13.180632285528304
76.9,1248.0,22.1,12.206072645530174
63.1,1461.0,23.08,12.230760380059866
70.0,1299.0,13.8,11.695247021764184
120.0,2179.0,15.4,13.9108207377686
69.0,1396.0,23.03,12.301382825334498
83.1,1197.0,21.4,13.262125319779487
103.3,1586.0,15.5,12.154779351142624
98.6,1498.0,25.8,12.959844447906553
68.0,1086.0,20.3,13.163505320735505
117.3,1497.0,17.4,13.527828485512494
120.0,2179.0,10.5,12.611537753638338
83.1,1197.0,21.4,13.270783382522602
157.7,2494.0,19.16,14.508657738524219
187.74,1968.0,18.25,14.880221294956703
82.4,1248.0,19.41689295516926,11.77528972943772
97.7,1498.0,16.95,12.765688433465597
74.0,1248.0,28.4,13.437174117244362
190.0,1995.0,16.78,15.501909511534503
108.5,1198.0,17.0,13.652991628466498
177.0,1999.0,19.33,14.978661367769956
53.26,799.0,20.71,12.793859310432293
88.8,1248.0,22.3,12.691580461311874
190.0,1995.0,16.78,15.501909511534503
194.4,1991.0,15.0,15.464169183551656
88.73,1396.0,22.54,13.38472764187182
120.0,2179.0,12.05,12.89921982609012
115.0,2179.0,13.5,12.821258284620408
83.14,1197.0,20.85,13.098070684835283
53.3,799.0,25.17,12.577636201962656
67.0,998.0,20.51,12.89921982609012
82.0,1197.0,18.9,12.611537753638338
56.3,936.0,25.44,11.982929094215963
46.3,796.0,19.7,11.77528972943772
75.0,1199.0,20.86,12.301382825334498
83.8,1461.0,20.45,12.89921982609012
190.0,1969.0,18.0,15.150511624696614
108.45,1461.0,19.01,13.217673557208654
90.0,1396.0,23.0,12.323855681186558
74.0,1248.0,27.39,13.514405465180353
83.8,1461.0,19.87,13.017002861746503
71.0,1405.0,17.0,12.206072645530174
81.86,1197.0,20.14,12.994530005894443
73.9,1248.0,21.1,12.873902018105829
100.57,2494.0,12.99,13.304684934198283
67.05,998.0,23.95,12.691580461311874
83.83,2956.0,15.3,13.458835614025542
81.8,1197.0,22.0,13.527828485512494
82.0,1197.0,18.9,13.144124869185841
88.76,1199.0,19.0,13.42984807715229
110.0,1493.0,18.1,12.834681304952548
65.0,1461.0,21.03,12.765688433465597
88.76,1396.0,21.9,12.873902018105829
138.0,2179.0,13.93,13.493926933836812
73.94,1248.0,23.2,12.611537753638338
117.3,1497.0,17.4,13.353475098367715
81.8,1197.0,20.89,13.253391639810733
204.0,2497.0,10.93,13.989463865087712
130.0,1799.0,12.9,12.072541252905651
82.0,1198.0,18.15,13.005829561148378
99.0,1498.0,25.83,13.151922179645874
70.0,1405.0,19.4,11.982929094215963
82.0,1197.0,18.9,12.89921982609012
78.9,1197.0,20.36,12.301382825334498
88.7,1248.0,23.0,12.542544882151386
78.8,1197.0,18.16,12.983099011217604
81.83,1197.0,18.6,13.321214236149494
140.0,2179.0,15.1,13.487006490992238
85.8,1197.0,18.5,12.611537753638338
214.56,2487.0,22.37,15.454507272639919
37.0,796.0,16.1,11.512925464970229
85.8,1197.0,18.5,12.736700896592344
108.5,1497.0,21.5,13.732127862068111
121.3,1591.0,15.8,13.997832114758229
55.2,814.0,21.1,12.206072645530174
91.7,1248.0,20.4,12.611537753638338
67.05,998.0,23.95,12.388394202324129
53.5,1396.0,17.2,10.819778284410283
88.7,1193.0,17.57,12.793859310432293
74.0,1248.0,22.9,12.676076274775909
71.0,1405.0,17.0,12.206072645530174
67.1,998.0,18.9,12.487485104968359
74.0,1248.0,22.95,12.89921982609012
81.83,1197.0,18.6,13.488394416267086
74.02,1248.0,28.4,13.38472764187182
147.94,2179.0,14.1,13.128345449081877
187.7,2179.0,16.36,14.914122846632385
74.0,1248.0,22.9,12.367340793126296
55.2,814.0,21.1,12.542544882151386
254.8,2987.0,11.3,14.994165554305921
126.2,1582.0,19.67,13.9108207377686
98.6,1498.0,25.1,13.353475098367715
80.0,1197.0,17.0,12.301382825334498
99.0,1498.0,25.83,13.038979594549872
46.3,796.0,19.7,11.512925464970229
81.8,1197.0,21.21,13.217673557208654
69.0,1396.0,19.09,11.918390573078392
47.3,796.0,24.7,12.487485104968359
62.1,1086.0,17.92,11.813030057420567
67.1,998.0,23.95,12.644327576461329
108.45,1461.0,19.01,13.122363377404328
78.9,1197.0,20.36,12.043553716032399
141.0,1451.0,13.96,14.457364444136669
100.6,2494.0,12.99,13.764217263576723
108.6,1498.0,22.15,13.386264921190707
100.0,1493.0,18.49,13.38472764187182
88.5,1248.0,24.3,13.541073712262515
73.94,1248.0,23.2,12.611537753638338
86.8,1198.0,19.4,12.721885810807203
55.2,814.0,21.1,12.301382825334498
105.0,2498.0,16.55,13.279367126213993
81.8,1197.0,22.0,13.304684934198283
69.01,1405.0,19.09,12.994530005894443
100.0,1493.0,18.49,13.458835614025542
74.96,1498.0,21.0,13.005829561148378
62.1,1086.0,17.92,12.013700752882718
98.63,1498.0,24.7,12.691580461311874
63.0,2523.0,15.96,13.217673557208654
81.83,1197.0,18.6,13.38472764187182
125.0,1794.0,13.4,11.918390573078392
100.6,2494.0,12.99,13.527828485512494
67.0,998.0,20.51,12.765688433465597
138.03,2179.0,13.93,12.323855681186558
57.6,936.0,25.44,12.323855681186558
174.33,1968.0,15.73,14.68050799545088
81.8,1197.0,20.4,13.060487973686241
53.3,799.0,25.17,12.611537753638338
67.1,998.0,18.9,12.429216196844383
53.0,796.0,18.5,11.362102575235644
116.6,2609.0,12.7,12.765688433465597
74.0,1248.0,22.9,12.793859310432293
81.83,1197.0,18.6,13.593616226050496
73.9,1198.0,16.25,12.206072645530174
174.33,1968.0,17.68,14.375126345899696
67.1,998.0,18.9,12.506177237980511
82.4,1248.0,19.41689295516926,12.2783933071098
88.5,1248.0,28.09,13.38472764187182
85.8,1197.0,21.1,12.100712129872347
138.03,2179.0,13.93,12.611537753638338
34.2,796.0,16.8,12.468436909997665
46.3,796.0,19.7,11.350406535472453
184.0,1995.0,18.88,14.077874822431765
74.0,1248.0,27.39,13.473020249017498
120.0,2179.0,16.36,14.077874822431765
67.0,998.0,21.63,13.081541382884074
153.86,2179.0,17.6,14.269765830241871
121.0,1497.0,17.3,14.19394699368452
117.3,1497.0,15.4,13.458835614025542
82.4,1248.0,19.41689295516926,12.254862809699606
74.0,1248.0,27.39,13.514405465180353
74.02,1248.0,28.4,13.493926933836812
88.0,1498.0,20.14,13.217673557208654
70.0,1405.0,19.4,12.254862809699606
67.0,1061.0,18.9,12.429216196844383
100.5,998.0,21.1,13.567049198665774
104.68,1586.0,15.6,11.918390573078392
78.9,1197.0,16.95,12.460714863903755
68.0,1399.0,20.0,12.323855681186558
85.8,1197.0,18.6,12.542544882151386
68.0,1086.0,20.3,13.199324418540456
46.3,796.0,19.7,12.100712129872347
82.4,1248.0,19.41689295516926,12.254862809699606
78.9,1197.0,20.36,12.254862809699606
103.6,1598.0,20.54,13.017002861746503
62.1,1086.0,17.92,11.84939770159144
53.3,799.0,25.17,12.449014902564246
105.3,1994.0,12.2,12.923909999653127
74.0,1248.0,22.9,12.994530005894443
74.0,1248.0,25.2,13.217673557208654
74.02,1248.0,28.4,13.500799813124575
74.02,1248.0,28.4,13.681979165339751
82.4,1248.0,19.41689295516926,13.244581010128577
98.6,1498.0,25.8,12.994530005894443
140.0,2179.0,15.1,13.527828485512494
100.0,1493.0,18.49,13.527828485512494
141.0,1451.0,13.96,14.346138809026444
80.8,2596.0,17.0,13.721199878493033
82.0,1198.0,18.15,13.190022025878143
67.05,998.0,21.79,12.323855681186558
110.0,1493.0,17.1,11.918390573078392
68.0,1086.0,20.3,12.948009990259552
73.9,1199.0,22.07,12.994530005894443
83.1,1197.0,21.4,13.437174117244362
46.3,796.0,19.7,11.608235644774552
98.6,1498.0,25.8,13.122363377404328
102.0,2494.0,12.8,13.02143524642254
85.8,1197.0,19.1,12.923909999653127
147.51,1968.0,16.55,14.28551418721001
88.5,1248.0,28.09,13.487006490992238
81.8,1197.0,22.0,13.304684934198283
67.05,998.0,21.79,12.323855681186558
81.86,1197.0,18.9,13.176851562688398
63.0,2523.0,15.96,13.304684934198283
75.0,1248.0,20.3,12.611537753638338
69.0,1396.0,19.09,11.502875129116727
140.0,2179.0,16.0,14.018451401960965
85.8,1197.0,18.5,12.676076274775909
88.76,1248.0,20.77,13.116345305078767
62.0,995.0,18.0,11.225243392518447
82.4,1248.0,19.41689295516926,11.695247021764184
90.0,1948.0,14.0,11.918390573078392
76.8,1199.0,17.8,12.765688433465597
88.5,1248.0,24.3,13.681979165339751
47.3,796.0,22.74,12.128111104060462
214.56,2487.0,22.37,15.454507272639919
74.02,1248.0,28.4,13.028052697933088
74.0,1248.0,23.4,12.983099011217604
110.0,1493.0,18.1,12.429216196844383
170.0,1956.0,16.3,14.403297222866392
88.8,1498.0,20.14,13.199324418540456
55.2,814.0,21.1,12.487485104968359
46.3,796.0,19.7,11.350406535472453
177.46,1798.0,14.67,14.43877107486688
82.85,1197.0,18.5,13.038979594549872
88.73,1396.0,22.54,13.296316684527767
126.2,1582.0,19.67,13.619495674038317
73.97,1186.0,24.0,13.199324418540456
68.0,1399.0,20.0,11.982929094215963
204.0,2497.0,10.93,13.997832114758229
73.9,1199.0,22.07,12.80765263256463
83.14,1197.0,20.85,13.199324418540456
78.9,1197.0,20.36,12.495003937382387
108.5,1497.0,21.5,13.946538820370678
82.4,1248.0,19.41689295516926,12.66032791780777
88.73,1396.0,22.54,13.144124869185841
93.7,1373.0,16.02,13.303016877097587
57.6,936.0,25.44,11.695247021764184
88.5,1248.0,25.1,13.527828485512494
81.83,1197.0,18.6,13.38472764187182
68.0,1399.0,17.8,12.345830240069793
123.37,999.0,18.88,12.969212197910155
75.0,1248.0,20.3,13.017002861746503
88.73,1496.0,16.78,13.345506928718539
83.8,1461.0,21.04,13.337474757021274
120.0,1997.0,15.4,13.864300722133706
88.76,1248.0,20.77,13.458835614025542
115.0,2179.0,0.0,14.316285845876763
67.04,998.0,23.1,12.577636201962656
85.8,1197.0,19.1,13.017002861746503
82.4,1248.0,19.41689295516926,12.206072645530174
100.0,2494.0,12.99,13.500799813124575
74.0,1248.0,22.3,12.560244459250788
67.05,998.0,21.79,12.323855681186558
85.8,1197.0,21.1,12.676076274775909
62.1,2523.0,15.96,12.89921982609012
110.0,1493.0,18.1,12.429216196844383
280.0,3604.0,9.5,15.226497531674536
84.48,1199.0,23.84,13.017002861746503
88.7,1248.0,23.0,12.691580461311874
74.0,1248.0,26.59,13.081541382884074
140.0,2179.0,15.1,13.38472764187182
74.0,1248.0,27.39,13.514405465180353
120.0,2179.0,12.05,13.217673557208654
177.0,1999.0,19.33,14.978661367769956
67.1,998.0,18.9,11.082142548877775
115.0,2179.0,13.5,13.017002861746503
62.1,2523.0,15.96,13.122363377404328
100.0,1493.0,18.49,13.493926933836812
81.8,1197.0,21.21,13.39239051461739
83.11,1197.0,20.4,12.765688433465597
138.1,1794.0,14.53,12.89921982609012
75.0,1198.0,18.06,12.206072645530174
46.3,796.0,19.7,11.84939770159144
64.0,1061.0,18.2,11.156250521031495
123.7,1991.0,16.52,12.323855681186558
140.0,1997.0,16.0,14.151982794585487
97.9,1498.0,25.6,13.919870573288517
126.2,1582.0,19.67,13.815510557964274
117.3,1497.0,17.4,13.17115354157376
85.8,1197.0,18.6,12.983099011217604
94.0,1495.0,13.2,11.289781913656018
37.0,796.0,16.1,11.512925464970229
81.8,1197.0,21.21,13.005829561148378
184.0,1995.0,18.88,14.077874822431765
82.85,1197.0,18.5,12.676076274775909
73.8,1248.0,18.2,12.611537753638338
81.86,1197.0,18.9,13.239257128875828
190.0,1995.0,16.78,15.520258650202699
68.05,1086.0,19.81,12.100712129872347
74.0,1248.0,27.39,13.304684934198283
68.0,1405.0,16.8,10.714417768752456
63.0,2523.0,13.6,12.506177237980511
62.1,2523.0,15.96,13.017002861746503
70.0,1493.0,16.5,13.698976741708323
85.8,1197.0,18.5,12.765688433465597
98.6,1498.0,24.5,13.253391639810733
82.4,1199.0,18.2,12.611537753638338
140.0,2179.0,15.1,13.122363377404328
98.59,1498.0,22.77,13.304684934198283
105.0,1896.0,15.0,12.89921982609012
177.0,1999.0,13.6,14.780591454007862
150.0,1984.0,16.8,14.721750953984929
81.83,1197.0,18.6,13.38472764187182
112.0,2498.0,14.0,12.676076274775909
126.32,1582.0,22.32,12.948009990259552
68.0,1399.0,20.0,12.254862809699606
69.01,1405.0,19.09,12.429216196844383
83.8,1461.0,21.04,13.592367006650065
88.5,1248.0,24.3,13.527828485512494
74.0,1248.0,22.9,12.765688433465597
67.04,998.0,20.51,12.923909999653127
78.9,1197.0,20.36,12.323855681186558
74.0,1248.0,22.9,12.89921982609012
90.0,1343.0,13.0,10.915088464214607
88.5,1248.0,24.3,13.737549016494562
140.0,2179.0,15.1,13.652991628466498
93.7,1495.0,16.36,12.043553716032399
88.7,1193.0,17.57,13.16158409055761
74.0,1248.0,22.9,12.765688433465597
82.4,1248.0,19.41689295516926,13.17115354157376
88.73,1396.0,22.54,13.458835614025542
110.4,1499.0,17.01,12.9384405392434
98.6,1498.0,25.5,13.422467969854667
83.8,1461.0,20.45,13.217673557208654
88.5,1248.0,24.3,13.592367006650065
81.8,1197.0,20.4,13.258640995696876
74.0,1248.0,22.9,13.122363377404328
108.45,1461.0,19.01,13.122363377404328
181.0,1968.0,15.17,14.603967918328545
82.4,1248.0,19.41689295516926,11.440354772135393
84.0,1199.0,23.84,13.017002861746503
73.94,1248.0,23.2,12.959844447906553
126.3,1582.0,22.32,13.180632285528304
83.83,2956.0,15.3,12.765688433465597
73.94,1248.0,23.2,12.409013489526863
81.83,1197.0,18.6,13.16158409055761
171.5,2755.0,11.36,14.403297222866392
62.1,2523.0,15.96,12.948009990259552
84.0,1199.0,23.84,12.923909999653127
74.0,1248.0,25.2,13.16158409055761
53.3,799.0,25.17,12.524526376648708
71.0,1405.0,17.0,11.512925464970229
108.5,1461.0,20.4,13.270783382522602
102.0,1595.0,14.0,12.323855681186558
177.0,1999.0,19.33,14.978661367769956
90.0,1396.0,23.0,12.736700896592344
98.6,1498.0,26.0,13.815510557964274
69.0,1396.0,25.0,12.206072645530174
74.0,1248.0,26.59,13.16158409055761
68.0,1399.0,17.8,12.100712129872347
74.0,1248.0,23.4,13.304684934198283
70.0,1405.0,19.61,12.923909999653127
88.7,1193.0,17.57,12.89921982609012
81.8,1197.0,20.89,13.262125319779487
63.0,2523.0,13.6,13.112313041550827
84.0,1199.0,23.84,12.70076888736628
94.0,1495.0,13.2,11.918390573078392
81.86,1197.0,17.36,13.262125319779487
57.6,936.0,25.44,11.884489021402711
63.1,1461.0,23.08,12.345830240069793
150.0,1984.0,16.8,14.721750953984929
100.0,1493.0,18.49,13.37700559577791
74.0,1248.0,23.4,13.081541382884074
88.5,1248.0,25.1,13.764217263576723
126.2,1582.0,22.0,13.997832114758229
147.5,1797.0,14.5,13.444446876573442
168.5,2982.0,12.55,14.508657738524219
171.0,2982.0,11.5,13.710150042306449
108.45,1461.0,19.72,13.38472764187182
78.9,1197.0,20.36,12.013700752882718
62.1,2523.0,15.96,13.019222618484815
55.2,814.0,21.1,12.542544882151386
77.0,1198.0,25.32,12.542544882151386
88.8,1248.0,20.77,13.337474757021274
76.8,1199.0,18.6,12.206072645530174
62.1,2523.0,15.96,12.793859310432293
73.9,1248.0,19.3,12.89921982609012
82.4,1248.0,19.41689295516926,11.407564949312402
74.0,1248.0,28.4,13.142164043914272
70.0,1405.0,15.7,11.918390573078392
74.0,1248.0,23.4,12.923909999653127
88.7,1199.0,18.2,13.217673557208654
100.0,1493.0,13.0,11.302204433654575
88.5,1248.0,24.3,13.721199878493033
68.0,1399.0,17.8,12.676076274775909
98.6,1498.0,25.1,13.38472764187182
102.0,2494.0,12.8,13.527828485512494
83.0,1341.0,15.3,11.407564949312402
74.0,1248.0,25.2,13.258640995696876
46.3,796.0,19.7,11.350406535472453
103.6,1598.0,20.54,12.80765263256463
75.0,1248.0,17.8,12.628067055589549
52.8,1396.0,17.88,11.407564949312402
83.14,1197.0,20.85,13.038979594549872
81.8,1197.0,22.0,13.304684934198283
81.8,1197.0,21.21,13.527828485512494
88.7,1199.0,18.7,13.122363377404328
88.5,1248.0,28.09,13.737549016494562
68.05,1086.0,19.81,12.487485104968359
62.1,1086.0,17.92,12.301382825334498
140.0,2179.0,15.1,13.567049198665774
46.3,796.0,19.7,11.652678711655406
73.9,1248.0,19.3,12.2783933071098
254.79,2987.0,13.5,15.60727002719233
84.0,1199.0,23.84,12.84792653170257
74.0,1248.0,27.39,13.514405465180353
88.8,1248.0,21.5,12.429216196844383
126.2,1582.0,23.9,13.652991628466498
67.04,1364.0,23.59,13.407542319637992
91.1,1373.0,20.73,13.38472764187182
100.6,2494.0,12.99,13.527828485512494
74.0,1248.0,26.59,13.237476184504834
103.5,1598.0,14.3,13.37700559577791
157.7,2494.0,19.16,14.508657738524219
37.0,796.0,16.1,10.915088464214607
67.0,999.0,23.01,12.367340793126296
81.86,1197.0,18.9,13.028052697933088
100.0,1493.0,12.8,12.196022309676673
83.14,1461.0,19.87,13.112313041550827
37.0,796.0,16.1,10.596634733096073
74.02,1248.0,28.4,13.422467969854667
67.0,999.0,22.5,12.765688433465597
150.0,1984.0,16.8,14.721750953984929
94.93,1194.0,19.4,13.422467969854667
52.8,1396.0,17.88,11.082142548877775
37.0,796.0,16.1,11.082142548877775
53.3,799.0,25.17,12.611537753638338
103.2,1598.0,15.41,12.886641043883259
81.83,1197.0,18.6,13.102160670086809
177.0,1999.0,13.6,14.812828128480803
105.0,2498.0,16.55,13.652991628466498
67.0,999.0,23.01,12.611537753638338
75.0,2523.0,15.4,13.487006490992238
78.9,1197.0,20.36,12.611537753638338
82.0,1198.0,18.15,12.611537753638338
190.0,1969.0,18.0,15.150511624696614
65.0,1461.0,21.03,12.429216196844383
126.32,1582.0,22.32,13.208541073645382
81.86,1197.0,18.9,13.270783382522602
47.0,793.0,27.62,12.834681304952548
52.8,1396.0,17.88,12.206072645530174
81.8,1197.0,22.0,13.304684934198283
98.96,1498.0,21.7,13.303016877097587
120.0,2179.0,12.05,12.577636201962656
46.3,796.0,19.7,11.289781913656018
47.0,793.0,27.62,12.429216196844383
174.5,2755.0,15.04,14.946912669455374
63.0,2523.0,13.6,12.676076274775909
98.59,1498.0,22.77,13.652991628466498
